Bubble Sort,Insertion Sort,Selection Sort,Quick Sort,Merge Sort
1.606999158859253,1.2990045547485352,1.3012781143188477,0.007005929946899414,0.015999555587768555
1.6098072528839111,1.2788939476013184,1.5634450912475586,0.014808893203735352,0.029064655303955078
2.90324330329895,2.2225472927093506,2.0632338523864746,0.010583162307739258,0.03415679931640625
2.616591215133667,1.522477388381958,2.2432401180267334,0.01300954818725586,0.02857804298400879
2.7594947814941406,2.52632737159729,2.3449277877807617,0.014003276824951172,0.03400850296020508
