Bubble Sort,Insertion Sort,Selection Sort,Quick Sort,Merge Sort
0.02201557159423828,0.023980379104614258,0.012999296188354492,0.0,0.0010001659393310547
0.02199840545654297,0.02200031280517578,0.012999534606933594,0.0010001659393310547,0.0010006427764892578
0.023019075393676758,0.02198052406311035,0.015000104904174805,0.0009999275207519531,0.0010001659393310547
0.021999597549438477,0.025002002716064453,0.013998031616210938,0.0,0.0010001659393310547
0.021998167037963867,0.024000167846679688,0.013000011444091797,0.0010004043579101562,0.0009999275207519531
