Bubble Sort,Insertion Sort,Selection Sort,Quick Sort,Merge Sort
0.016994953155517578,0.011998176574707031,0.011984109878540039,0.0009999275207519531,0.0010173320770263672
0.017981767654418945,0.012016773223876953,0.013020515441894531,0.0,0.001962423324584961
0.018018484115600586,0.012999296188354492,0.011983633041381836,0.0010008811950683594,0.002000570297241211
0.018998384475708008,0.012016057968139648,0.012982845306396484,0.0009996891021728516,0.001026153564453125
0.018981456756591797,0.012017011642456055,0.012013912200927734,0.0009860992431640625,0.0020067691802978516
