Bubble Sort,Insertion Sort,Selection Sort,Quick Sort,Merge Sort
157.15329551696777,0.006600379943847656,148.40671825408936,0.08906841278076172,0.12231230735778809
143.44785594940186,0.009511709213256836,148.915611743927,0.09538507461547852,0.13286137580871582
167.21704626083374,0.009140968322753906,157.60988998413086,0.09114432334899902,0.12577557563781738
160.31627535820007,0.008612632751464844,164.77510356903076,0.10096001625061035,0.12849140167236328
170.28189635276794,0.009526968002319336,173.0989384651184,0.08889341354370117,0.11710190773010254
