Bubble Sort,Insertion Sort,Selection Sort,Quick Sort,Merge Sort
0.012997865676879883,0.0,0.012017488479614258,0.0009989738464355469,0.0009999275207519531
0.012982606887817383,0.0,0.011999130249023438,0.0,0.0010004043579101562
0.011998891830444336,0.0,0.013000249862670898,0.0,0.0009999275207519531
0.013999700546264648,0.0,0.012000560760498047,0.0009996891021728516,0.0009999275207519531
0.013000011444091797,0.0,0.012000083923339844,0.0009999275207519531,0.0
